Date,Close,High,Low,Open,Volume,Fraud_Prediction
,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,
2024-02-05,695.3115234375,698.7042495155168,690.1142270718738,695.8649547562138,38605046,1
2024-02-06,694.9505615234375,697.6454623223838,689.41636611271,695.6483866262317,41075740,1
2024-02-07,688.1410522460938,699.6185387720338,686.5530140986082,699.2335277847731,54837086,1
2024-02-08,675.1959838867188,692.4722527587173,673.9688126044804,688.0930312375577,69106124,1
2024-02-09,675.4605712890625,680.5616440230789,667.4720922439691,669.9504610765299,56642124,1
2024-02-12,668.9158325195312,680.297038109488,665.715611931612,673.5597563431043,34447812,1
2024-02-13,671.0573120117188,675.8215445082441,666.1968561291771,669.8542259643353,57580994,1
2024-02-14,666.052490234375,669.6376629919304,656.1871851022624,662.17852984326,91320810,1
2024-02-15,680.4895629882812,681.1873294075966,666.1968653019119,666.5096794274259,41584944,1
2024-02-16,683.3047485351562,687.0583416756585,677.7945793099035,685.2296861695988,32175742,1
2024-02-19,681.957275390625,687.6839766582194,681.0429182563981,687.6839766582194,34451756,1
2024-02-20,699.8591918945312,701.2788098371561,679.4067304650722,680.9466570043411,56133508,1
2024-02-21,692.5684814453125,704.5271442417869,690.5713469856314,704.5271442417869,45893136,1
2024-02-22,683.1362915039062,687.5877095441703,679.5991717952865,682.2700461172175,50560882,1
2024-02-23,683.6415405273438,690.0419812046695,682.3903429027832,684.579982804087,29833452,1
2024-02-26,684.459716796875,690.4991733247373,680.2489157588611,680.2489157588611,23506870,1
2024-02-27,683.4249877929688,686.5770376028821,680.0082355874039,680.2488527672948,32087150,1
2024-02-28,678.2517700195312,685.3740038394285,675.6530925301441,683.425039780713,25321986,1
2024-02-29,675.3643188476562,678.7329593989541,672.4288009732683,674.7386906760721,53295700,1
2024-03-01,688.526123046875,689.4885918542094,673.7281651341079,673.7281651341079,34738898,1
2024-03-04,689.4644775390625,691.533808885274,685.4221557144016,688.6223173681863,35616474,1
2024-03-05,693.3865966796875,694.421262423176,684.1469193884631,684.3153396852088,37991672,1
2024-03-06,694.2286987304688,699.1613510820655,689.8735628764491,689.8735628764491,42409530,1
2024-03-07,695.9130859375,698.2952315731719,693.6513076517699,695.6243570331739,49348046,1
2024-03-11,687.1065063476562,695.840863795116,684.7965577079303,688.1651985399441,50531094,1
2024-03-12,702.3856811523438,704.5271507014432,687.8042555601351,690.0901189247743,65418454,1
2024-03-13,702.794677734375,708.1844791195377,697.8379402817618,705.2489612446825,63067454,1
2024-03-14,700.41259765625,705.4896441731416,695.046880987043,703.612818227614,52432158,1
2024-03-15,699.0651245117188,702.2653448448286,694.0602752777306,697.7898416728788,143613804,1
2024-03-18,695.8890380859375,700.6772969401932,690.9563854117363,696.346187275041,21437856,1
2024-03-19,697.47705078125,698.9448391672258,690.8119662345265,690.8119662345265,36183594,1
2024-03-20,688.6705322265625,698.5839494143395,685.5906202255079,697.3327516857835,43606094,1
2024-03-21,695.74462890625,698.3914180876329,692.1594561492409,694.2287288080258,28922860,1
2024-03-22,694.3489990234375,698.150762295421,691.8947154852605,693.4587271878006,45980326,1
2024-03-26,685.9515380859375,691.9909946700119,684.3875262572611,686.817724775159,56844290,1
2024-03-27,693.3143920898438,696.8033415678824,683.954406298259,685.06126894079,62168668,1
2024-03-28,696.7792358398438,702.8427769768936,693.3143132297951,693.3143132297951,55592142,1
2024-04-01,707.6551513671875,709.2432483090345,700.484747401116,701.6397216547837,25199570,1
2024-04-02,712.299072265625,719.373194083933,704.166199575123,705.0805566369718,41225446,1
2024-04-03,713.3338012695312,719.7582690006772,708.088334364662,708.4251749594738,45584386,1
2024-04-04,735.1336059570312,736.2885801846381,723.7764866651606,723.7764866651606,88935066,1
2024-04-05,745.69677734375,748.0788640918789,736.3608183684997,740.6197309986502,59055902,1
2024-04-08,744.277099609375,749.4022576378203,741.8469011741781,748.2953950374196,20482940,1
2024-04-09,745.2155151367188,748.247256453507,741.245331541729,748.247256453507,21884494,1
2024-04-10,739.3444213867188,745.865170675481,737.7082127603886,745.865170675481,27807400,1
2024-04-12,730.970947265625,736.2164138229784,728.3241581420866,731.9575012548985,41084208,1
2024-04-15,719.301025390625,726.6639351184058,718.0258012417582,720.672590409408,23415248,1
2024-04-16,726.302978515625,728.0594957285375,713.3096504255658,715.5955137006688,20744886,1
2024-04-18,719.301025390625,730.9228477574649,717.54456684764,726.5677117373554,34234884,1
2024-04-19,736.9142456054688,738.670704135093,712.3472064748362,715.379006632492,34576434,1
2024-04-22,727.7225952148438,749.4744241169775,725.8458281560438,749.4744241169775,42298438,1
2024-04-23,725.5089721679688,734.6043141079066,723.4156142697088,734.5080907253515,26827060,1
2024-04-24,727.4820556640625,732.3184851257033,726.2068314353088,729.0701527619126,22441580,1
2024-04-25,727.0248413085938,731.3318655220321,724.8592865934597,724.8592865934597,35445204,1
2024-04-26,726.5676879882812,735.3261301771742,724.5224418801314,731.3800317721633,24854694,1
2024-04-29,736.0480346679688,738.4301215144944,725.0037283876259,729.070135679616,36093350,1
2024-04-30,731.5244140625,740.8603733547992,729.0220186311119,735.9036354396466,52307382,1
2024-05-02,737.3713989257812,739.6572622933111,731.6446978982412,732.4387463958486,33475006,1
2024-05-03,731.2837524414062,741.3896744261366,725.316434377727,737.8526134803672,31865242,1
2024-05-06,732.7515869140625,738.4542029297355,730.1047976562498,732.438772798343,28793396,1
2024-05-07,724.8112182617188,733.4253259483143,723.848749441863,732.4146866919178,28480602,1
2024-05-08,713.502197265625,720.3838139616952,712.3953346441955,719.9025795601057,41687862,1
2024-05-09,696.5867919921875,715.4752421377442,695.5280998130124,709.7966527363385,46281278,1
2024-05-10,711.1268310546875,718.0753530118417,705.6372348872289,711.6708342116414,27276608,1
2024-05-13,719.7074584960938,721.9577275757179,707.3682274722066,708.2089541772247,27047202,1
2024-05-14,722.5264282226562,724.776697320093,717.2594196607425,718.22378620478,25665142,1
2024-05-15,711.423583984375,721.9082174518683,710.0882979647168,721.9082174518683,38931996,1
2024-05-16,722.1802368164062,723.317747384723,709.939893819518,715.157518720131,34945236,1
2024-05-17,724.0842895507812,726.0130829762145,715.2316656337492,715.2316656337492,20920190,1
2024-05-21,721.463134765625,726.8537828670411,717.1604326104932,717.1604326104932,43769978,1
2024-05-22,721.6609497070312,724.8261414911259,716.1961053367776,720.9933066861782,39996278,1
2024-05-23,738.17919921875,739.6876292323841,720.5976523236648,721.3889351295842,40861920,1
2024-05-24,750.3453979492188,751.6807443746101,734.9151708654554,735.657009867002,31060206,1
2024-05-27,755.5382690429688,764.0941696541679,751.2603791083815,753.386948018145,29385440,1
2024-05-28,756.9230346679688,759.667863025721,754.1040707094749,756.7251988669668,27908904,1
2024-05-29,745.94384765625,753.6342088715186,742.4571802964618,750.7410489192533,35147706,1
2024-05-30,749.1831665039062,753.5105605116023,740.6767704314677,741.4433011473677,33755350,1
2024-05-31,757.4423217773438,759.6430865189203,748.7627818943004,751.2355783998958,74079588,1
2024-06-03,777.546142578125,790.8003565676889,766.566949768554,790.8003565676889,72637256,1
2024-06-04,733.5056762695312,771.017989064166,719.0892598456045,770.0288704123839,89531240,1
2024-06-05,767.4571533203125,771.3146796750631,733.109973380096,738.8963534687351,81631650,1
2024-06-06,771.3641357421875,774.2078517897421,764.8854208210912,773.935880390408,46422870,1
2024-06-07,778.1148681640625,783.5550205030976,767.5807912210815,772.0318249530194,36712216,1
2024-06-10,772.155517578125,781.7252286819569,770.3256118072627,778.4363970142696,22454058,1
2024-06-11,773.886474609375,776.9527183500663,767.6549786669818,769.5343282958008,29545326,1
2024-06-12,778.5105590820312,785.5085854751742,774.6777243843782,778.9309224262815,39280436,1
2024-06-13,781.774658203125,784.2227027297831,778.4363827371303,782.2692175314205,24120192,1
2024-06-14,789.7617797851562,790.8003422692817,780.2662047435571,783.3819525669433,25540554,1
2024-06-18,795.1524658203125,796.4877517804514,786.0772543784135,789.7617573819961,32415714,1
2024-06-19,819.9051513671875,825.8646152836459,793.2731442289646,797.9220138815658,90131196,1
2024-06-20,825.5925903320312,831.5767460411671,817.0119981879759,825.8151782490594,41408742,1
2024-06-21,823.8121948242188,827.3235539541299,812.6351661642008,827.3235539541299,51630776,1
2024-06-24,827.1010131835938,828.4362991900541,813.9209953215626,814.5391944673332,28544994,1
2024-06-25,846.3640747070312,849.1335948068291,826.4580622064062,826.4580622064062,74521548,1
2024-06-26,841.49267578125,846.1415454236824,836.3492468230486,844.6825592195571,47596666,1
2024-06-27,838.8468017578125,847.1801142163279,834.1237361086692,838.8220496434358,55074650,1
2024-06-28,832.739013671875,844.0149300333846,830.3651047689197,839.5638961186019,26476046,1
2024-07-01,843.322509765625,844.3611326115878,830.8596393241663,830.8596393241663,21187024,1
2024-07-02,855.8843383789062,858.0109675815969,842.1108735317405,848.1692251398825,45921690,1
2024-07-03,874.7023315429688,887.2393979176026,872.7240943123832,885.7557199946634,123217802,1
2024-07-04,854.1781616210938,870.3007837565597,853.0406510100436,870.3007837565597,45848658,1
2024-07-05,815.0831909179688,833.3324416247847,812.1652788997987,833.3324416247847,82242548,1
2024-07-08,808.777587890625,818.4709386802197,804.7222255347881,813.6984894445985,39087800,1
2024-07-09,809.3463134765625,814.3907943067477,801.3591685195946,803.6588813928593,48550878,1
2024-07-10,804.202880859375,811.077267333538,801.5570006285559,806.1069221261695,45507182,1
2024-07-11,802.1257934570312,804.079278672004,791.7894913335649,803.1396038660503,44177074,1
2024-07-12,802.5213623046875,810.2859796373648,796.8092385386732,802.1751949386293,56049960,1
2024-07-15,802.2246704101562,806.0328134419176,798.8121989874908,802.9170655405684,33375694,1
2024-07-16,801.0624389648438,804.6479939470911,799.6035131549537,801.5569982727399,28950324,1
2024-07-18,798.6144409179688,803.1396105512065,790.8745752257059,795.2514132805662,33717064,1
2024-07-19,794.9052124023438,802.669769511693,793.0258628539739,799.2078543012296,26002152,1
2024-07-22,812.3384399414062,816.5174420713196,797.5511041131565,799.7024250934729,53744822,1
2024-07-23,800.3948364257812,814.9348928869933,793.7677292908329,814.8112530537705,52002152,1
2024-07-24,793.2979125976562,801.6806690416364,785.3849633659066,795.3255937640898,61728206,1
2024-07-25,799.5045776367188,803.6588879625425,787.8329898611263,787.8329898611263,25535732,1
2024-07-26,800.2711791992188,802.0515806847299,789.5392056861182,793.7677120388416,43810540,1
2024-07-29,793.79248046875,807.0466343519869,790.4542049756736,798.7133216768059,51001148,1
2024-07-30,798.9853515625,808.4808665718746,790.8003704838217,792.2840484772247,54595834,1
2024-07-31,799.084228515625,805.0931363821619,795.8448407919288,798.218749697799,37820484,1
2024-08-01,810.4838256835938,816.0476179506617,800.1722157184867,802.6203205386024,26215174,1
2024-08-02,820.548095703125,826.161331827813,806.6262389770505,806.6262389770505,44119238,1
2024-08-05,799.084228515625,814.0446480809028,791.7894784796631,811.1267359923157,41333634,1
2024-08-06,791.8883666992188,807.5906252611799,787.9813963302171,806.1316994014651,45116050,1
2024-08-07,802.9170532226562,806.1316887914566,792.3829155949526,799.702417653856,42346264,1
2024-08-08,812.41259765625,817.6549749182574,800.8152053674972,803.1643622151092,33976950,1
2024-08-09,816.1217651367188,822.229621031195,813.9457524270708,817.0119960604917,26644618,1
2024-08-12,821.0178833007812,828.8566361453758,814.7122522146834,817.0119650379326,39316196,1
2024-08-13,792.8775024414062,807.3186712590878,791.863692026346,805.1425981089152,54055042,1
2024-08-14,795.1524658203125,798.0703173903204,792.8774447459896,794.5095145826111,32334428,1
2024-08-16,807.1702270507812,808.1840977712124,796.7350378226504,805.3898256326419,27849246,1
2024-08-19,806.8982543945312,809.9150540665227,803.0159155718857,809.9150540665227,19502164,1
2024-08-20,809.9397583007812,814.0446247245275,804.8705253703886,804.8705253703886,31134494,1
2024-08-21,804.0545654296875,808.3819594733652,800.098090875468,805.1920156414193,47630904,1
2024-08-22,806.774658203125,810.2365735089444,805.1425882676912,807.1208255853022,21300638,1
2024-08-23,803.6836547851562,808.1099365929986,802.6697840210751,808.1099365929986,20333422,1
2024-08-26,811.0525512695312,815.0090259201874,807.2197164517081,807.2197164517081,22364266,1
2024-08-27,809.9645385742188,814.7370481585668,807.2197101583209,812.7588108486618,35773244,1
2024-08-28,809.64306640625,810.9536607038799,806.2305949578401,809.9645420446893,26921188,1
2024-08-29,810.3601684570312,813.2533282995886,806.7004175479549,812.0663739005627,49052604,1
2024-08-30,809.544189453125,821.957616716824,801.7548799084259,818.9902606997957,445342100,1
2024-09-02,804.6232299804688,814.4402803944014,802.7686326031779,814.4402803944014,34049680,1
2024-09-03,809.7666625976562,811.0525047111033,803.4610314851475,808.1099010070027,37282860,1
2024-09-04,811.967529296875,813.4512072816755,807.1208237314554,810.5827390293232,24682744,1
2024-09-05,813.7725830078125,815.9734081342709,812.0663775565996,814.0446147735462,22876318,1
2024-09-06,809.56884765625,814.9101124140132,808.1593656807601,810.236551029228,26029602,1
2024-09-09,814.2919311523438,815.2810498054289,806.1811461228432,810.0881768767318,23792914,1
2024-09-10,816.1959838867188,818.0011375280176,810.0881881928009,818.0011375280176,26606646,1
2024-09-11,813.006103515625,817.2593017257441,810.6816384167022,816.2207391956355,22226684,1
2024-09-12,824.2325439453125,825.9140576938613,814.5639455404247,818.0011086381118,32424046,1
2024-09-13,823.9110717773438,827.8922984361488,819.5095421433984,827.8922984361488,23860532,1
2024-09-16,826.3838500976562,829.7716296482926,822.9714391752782,824.4303649829031,15172820,1
2024-09-17,825.3206176757812,829.8705392730935,823.0209047627114,829.8705392730935,20127122,1
2024-09-18,838.1791381835938,840.206819269378,826.4580463776546,826.8289658581398,40917342,1
2024-09-19,844.95458984375,850.1474626522718,840.3304723217923,840.355164064941,30651776,1
2024-09-20,861.1266479492188,862.9812453650045,844.4847754350426,848.9110571189807,60623386,1
2024-09-23,870.3255004882812,873.5648277558596,860.6568418004725,864.9842357759095,26965350,1
2024-09-24,874.4056396484375,881.131634401418,867.5806968077446,872.8972095571721,33039036,1
2024-09-25,879.8704833984375,884.2720734669664,870.4986083342028,870.4986083342028,31965312,1
2024-09-26,882.0217895507812,884.2720585910137,874.405624367555,876.8784209519819,31899644,1
2024-09-27,866.7894287109375,879.4253834705961,865.4788344017837,878.8319364182684,35613502,1
2024-09-30,856.6015014648438,866.1959040556759,852.8181105612366,864.8853701436061,26383534,1
2024-10-01,853.708251953125,861.5223131554067,850.6914522533613,852.6202456256723,24572284,1
2024-10-03,831.8487548828125,853.6835603744199,827.570804800444,848.4906876477436,48473398,1
2024-10-04,819.8062744140625,836.1267320843882,817.5065614863144,828.1395869381932,48683232,1
2024-10-07,800.0980834960938,820.4739031139926,797.7241746370524,817.1108756255192,94458296,1
2024-10-08,816.5421752929688,819.3858913337193,802.1752031473815,806.1316776388605,29734406,1
2024-10-09,807.6895751953125,819.361163212748,805.4887499723757,815.7756080998508,41125642,1
2024-10-10,822.1553955078125,823.6637651559199,807.3680603076093,810.5826957697835,21754766,1
2024-10-11,816.5174560546875,823.1692549129062,812.6846212367445,823.1692549129062,23672594,1
2024-10-14,834.8656005859375,836.8191461800322,818.0011393518581,819.0150101360982,18527508,1
2024-10-15,832.8873291015625,839.7617156442302,828.6341310729728,837.7834783871178,19651130,1
2024-10-16,840.6519775390625,844.6825878021621,830.9091224661222,830.9091224661222,20470682,1
2024-10-17,827.471923828125,839.5886269557412,823.5401410804355,838.2532805925409,14695732,1
2024-10-18,831.7745971679688,836.2998271121154,818.0505757591212,822.5016097295583,24809724,1
2024-10-21,854.9446411132812,864.5638557585969,846.2157177308674,848.1692028251224,46548354,1
2024-10-22,847.9467163085938,860.533227003429,846.0426146072081,855.6123858594864,38875280,1
2024-10-23,858.4561157226562,863.7478764456906,843.2484162089403,843.2484162089403,38036090,1
2024-10-24,865.3057250976562,874.7023521644671,859.5935408112696,859.5935408112696,30832258,1
2024-10-25,862.2147216796875,869.3610796316616,854.944663527977,867.9515976583842,26130478,1
2024-10-28,857.6647338867188,865.9733544686309,855.0436057582773,861.5223206649657,22012142,1
2024-10-29,866.3937377929688,872.4026456407167,853.1642759047096,853.6835873421859,35794926,1
2024-10-30,857.8626098632812,867.8279925313038,852.7191807083974,861.5223610141225,32715724,1
2024-10-31,858.4065551757812,859.9891811626528,850.3452747866538,854.5984727039183,22895912,1
2024-11-01,859.1979370117188,862.5609041894865,853.6588363649659,857.0713077719009,1759692,1
2024-11-04,847.72412109375,863.0060162056336,846.1415554130094,863.0060162056336,28089248,1
2024-11-05,869.361083984375,871.7596845994718,839.7122770557751,842.2345175002172,44232406,1
2024-11-06,868.0752563476562,876.1118453894734,863.1791069495163,876.1118453894734,27787910,1
2024-11-07,863.7725830078125,870.894188741852,859.5440767785935,862.6598245654927,18895456,1
2024-11-08,867.6795654296875,871.3146246891328,863.4263673979466,866.4679192572124,19902986,1
2024-11-11,873.5401611328125,881.7003900068671,866.0722670179291,867.7290890558342,24565362,1
2024-11-12,849.7517700195312,877.8427625701805,845.0287648998575,876.3590846616112,31395406,1
2024-11-13,831.5272827148438,855.2908816778986,827.3977245559065,849.0346943403182,35728500,1
2024-11-14,837.165283203125,843.1494388599865,826.9526212407856,827.4471805574024,27146470,1
2024-11-18,843.2730712890625,850.098013946887,838.2780343092683,840.7508308706525,27081968,1
2024-11-19,861.64599609375,867.3334284112005,842.0861503666349,847.6746949660999,50981272,1
2024-11-21,861.1266479492188,869.9298278312187,857.6647327730853,865.1820705210092,35716512,1
2024-11-22,863.302734375,867.6054366689331,855.3650935349862,862.2889239945926,24773612,1
2024-11-25,883.0850830078125,891.9624587559118,872.847729541858,882.813111612645,427737274,1
2024-11-26,883.0604248046875,895.1523761238119,875.2711154544389,895.1523761238119,30935566,1
2024-11-27,896.2898559570312,898.7873442340305,882.8625587017864,885.2117154093354,32714976,1
2024-11-28,886.8190307617188,908.0603287852633,884.2720382641053,899.6033767351272,35722392,1
2024-11-29,888.2532958984375,892.4817418859379,881.7498287291584,890.84973234324,27669536,1
2024-12-02,892.5311889648438,894.2374548573351,877.8428011725027,891.9377419237233,15110876,1
2024-12-03,903.2136840820312,908.7032803006966,898.1691429416561,901.4332222848348,43410242,1
2024-12-04,919.9297485351562,922.3531011969533,905.6122808446044,909.0,44669084,1
2024-12-05,922.7240600585938,929.746778320926,907.6152485406113,919.8803439415701,39682714,1
2024-12-06,917.827880859375,921.9574390122904,911.967365126231,918.3966361385092,17783156,1
2024-12-09,924.825927734375,929.7715209308155,914.44018202185,916.739894932397,26947912,1
2024-12-10,923.88623046875,928.6339877475872,919.1632253036969,928.6339877475872,13325480,1
2024-12-11,921.4134521484375,925.7655982898422,918.2730125572359,920.7210570298945,14045426,1
2024-12-12,919.5093994140625,924.1582690138754,914.2917745321272,915.429285096372,17293790,1
2024-12-13,925.69140625,927.2987240383331,904.6726351717979,921.1167325447443,19009002,1
2024-12-16,922.4520263671875,924.8011831546361,917.5311852450419,922.4025825090224,13107082,1
2024-12-17,906.65087890625,921.0425431316097,903.3126034759392,918.0751871935557,21079532,1
2024-12-18,895.49853515625,908.0109100808224,893.742885795639,904.969358193441,23422312,1
2024-12-19,886.9921264648438,890.7507651635065,879.8210164376677,890.0089261951779,25380770,1
2024-12-20,876.11181640625,888.9951105616437,873.9110516283157,881.4035768672433,25692348,1
2024-12-23,890.7013549804688,893.1741516350509,880.9585603098202,881.3047276930569,11044592,1
2024-12-24,889.26708984375,894.5094064944967,885.0386439344397,891.2206353553698,14485834,1
2024-12-26,885.632080078125,896.141465364547,880.6864870021618,889.4896668257801,10481678,1
2024-12-27,889.34130859375,893.1493912581756,884.8160786835223,887.6351030662762,7259330,1
2024-12-30,879.2770385742188,897.6251775114066,875.8645671474937,886.3492007198835,22222218,1
2024-12-31,876.7794799804688,881.2058221251157,873.1939249039556,875.5183899347844,14117236,1
